,id,name,releaseDate,type,currentLowestPrice,currency,availability,price,seller,url
65,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,63.2,Kinguin,https://www.kinguin.net/category/29/call-of-duty-black-ops-ii-uncut-steam-cd-key
66,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,64.49,Eneba,https://www.eneba.com/steam-call-of-duty-black-ops-2-steam-key-global
67,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,72.56,Kinguin,https://www.kinguin.net/category/73324/call-of-duty-black-ops-ii-steam-altergift
68,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,73.46,G2Play,https://www.g2play.net/category/73324/call-of-duty-black-ops-ii-steam-altergift
69,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,77.31,GAMIVO,https://www.gamivo.com/product/call-of-duty-black-ops-2-steam-gift
70,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,79.99,Steam,https://store.steampowered.com/sub/16361/
71,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,84.45,G2A,https://www.g2a.com/call-of-duty-black-ops-ii-steam-gift-global-i10000000565007
72,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,99.99,Steam,https://store.steampowered.com/sub/49986/
73,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,105.89,Wyrel.com,https://wyrel.com/en/buy-cheap-call-of-duty-black-ops-ii-pc-12562
74,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,864.37,Steam,https://store.steampowered.com/bundle/6451/
75,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,962.6,Steam,https://store.steampowered.com/bundle/6465/
76,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,6.99,Yuplay,https://www.yuplay.com/product/call-of-duty-4-modern-warfaretm/
77,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,8.66,Eneba,https://www.eneba.com/steam-call-of-duty-4-modern-warfare-steam-key-global
78,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,9.06,Kinguin,https://www.kinguin.net/category/1136/call-of-duty-4-modern-warfare-steam-key
79,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,9.07,MMOGA,https://www.mmoga.com/Steam-Games/Call-of-Duty-4-Modern-Warfare.html
80,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,9.17,G2Play,https://www.g2play.net/category/1136/call-of-duty-4-modern-warfare-steam-key
81,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,9.44,GAMIVO,https://www.gamivo.com/product/call-of-duty-4-modern-warfare
82,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,9.99,Fanatical,https://www.jdoqocy.com/click-7770860-13212017
83,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,10.0,eTail.Market,https://usa.etail.market/call-of-duty-4-modern-warfare-mac-3
84,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,10.0,Dreamgame,https://www.dreamgame.com/call-of-duty-4-modern-warfare-mac
